5,The Kia Concord is a four-door sedan produced by South Korea 's Kia Motors from 1987 .	All versions used Mazda four-cylinder engines .	The Capital/Concord lineup underwent a series of facelifts eventually becoming the New Capital and New Concord in marketing material .	Production of the Concord ended in 1995 while the cheaper Capital continued until late 1996 .	The car is based on the 1982 Mazda Capella and was succeeded by the Clarus in 1996 which used the Mazda GE Platform .
1,University of Buea or Universit de Buea is located in Buea in South West Cameroon near Mount Cameroon .	It was founded as a university centre in 1985 and it became a university in 1992 on basis of government decree .	It is one of the two English speaking universities alongside the newly created university of Bamenda in Cameroon.The university was born following wide-ranging university reforms in Cameroon .
4,Peter Fonseca ( born October 5 1966 ) is a former politician in Ontario Canada .	He was a member of the Legislative Assembly of Ontario representing the riding of Mississauga EastCooksville for the Ontario Liberal Party from 20032011 .
7,Mrtsjn is a lake of Sdermanland Sweden .	It is located in Tyresta National Park .
12,The Road to Freedom is a 2010 war film directed by Brendan Moriarty in his directorial debut .	The film is inspired by the true-life story of photojournalist Sean Flynn the son of Errol Flynn who disappeared with fellow photojournalist Dana Stone in Cambodia in 1970 .	Joshua Fredric Smith portrays Sean while Scott Maguire portrays Dana.The world premiere at Cannes Film Festival was on the April 27 2010 .
1,Wentworth Military Academy and College is a private four-year college preparatory high school and military junior college .	It is located in Lexington Missouri part of the Greater Kansas City Metropolitan Area .	Wentworth is the oldest military academy west of the Mississippi River and the campus is on the National Register of Historic Places .	It is one of five military junior colleges in the United States .
1,The American International School of Rotterdam ( AISR ) is an International school in Hillegersberg Netherlands .	A leafy suburb of Rotterdam ; Hillegersberg is near to the beautifulHet Lage Bergsche Bos ( Woods ) and ten minutes from the 'Rotterdam The Hague ' Airport .	The Hague is a twenty five minute drive distance .	The modern school building is on a secure campus and has the very latest of facilities .	Children can attend the school for a maximum of 13 years from Pre-Kindergarten to 12th grade .
5,The Magni M-18 Spartan is an Italian autogyro that was designed and produced by Magni Gyro srl of Besnate .	The aircraft was supplied as a kit for amateur construction or as a complete ready-to-fly-aircraftWhile listed as in production in 2011 by 2013 the M-18 Spartan was no longer advertised by Magni Gyro as part of their product line .
2,Oscar G. Zimmerman ( September 21 1910 April 2 1987 ) was an American musician teacher and double-bass player .
10,Miliusa nilagirica is a species of plant in the Annonaceae family .	It is endemic to India .
2,Jess Mara Sanrom ( November 7 1902-October 12 1984 ) was a Puerto Rican pianist .	He is considered by many to be one of the 20th century 's most accomplished and important pianists .
3,Clifford Terry Kresge ( born October 3 1968 ) is an American professional golfer .	He has played on the PGA Tour and Web.com Tour since 1997.Kresge was born in Lakewood Township New Jersey .	He graduated from the University of Central Florida with a liberal arts degree in 1991 and turned professional .	He played mainly on mini-tours until 1997 when he joined the Nationwide Tour .	He has three wins on the Nationwide Tour .	His best finishes on the PGA Tour are a pair of T-3 at the 2002 B.C .
6,The Church of Christ Pantocrator ( Bulgarian : tsarkva Hristos Pantokrator or tsarkva Hristos Vsedarzhatel Byzantine Greek : ) is a medieval Eastern Orthodox church in the eastern Bulgarian town of Nesebar ( medieval Mesembria ) on the Black Sea coast of Burgas Province .
4,William Columbus Davis ( August 5 1867 October 4 1934 ) was the 11th Lieutenant Governor of Alabama from 1927-1931 .	A Democrat Davis served Governor Bibb Graves of the same political party.A native of Iuka Mississippi Davis relocated to Hamilton Alabama in 1890 in order to practice law after years of teaching public school in Mississippi .	Two years after moving his law practice to Jasper Alabama Davis was elected to the Alabama House of Representatives in 1891 .
9,Cladocyclus is an extinct genus of Ichthyodectidae .	It was a predator fish of about 1.20 m ( 4 ft ) in length .
6,Lauer Flats are 1887 residential townhouses designed by Henry and Charles Lauer in Italianate style located in Saint Paul Minnesota United States .	They are listed on the National Register of Historic Places .
1,New York Medical College ( NYMC New York Med ) is a health sciences university based in Valhalla New York 13 Miles North of New York City.The Valhalla campus includes the main academic medical center Westchester Medical Center University Hospital Maria Fareri Children 's Hospital the Heart Center the Cancer Center the Neuroscience Center the Transplant Center the Behavioral Health Center and the Westchester Institute for Human Development .
1,Omanthai Central College ( Tamil : mantai Mattiya Kallri ) is a provincial school in Omanthai Sri Lanka .
4,Simon Mbilinyi is a Tanzanian CCM politician and a former Member of Parliament for Peramiho constituency .
8,Blatnica Pokupska is a village in Croatia .	It is connected by the D36 highway .
0,Delhi Music Academy is a music school in the Indian capital New Delhi training students in both instrumental and vocal music .	It teaches both Indian as well as Western classical music .
12,Savithriyude Aranjanam is a 2002 Malayalam movie directed by Mohan Kuplari .	The movie features Innocent Harisree Ashokan and Ashwathy in the lead roles .
10,Capparis zeylanica is a climbing shrub common in the forests of the Indian subcontinent and China .	Methanolic extracts of the leaves have been shown to reduce diarrhea in mice .	Many butterfly larva feed on its leaves .
5,The O 19 class was a class of two submarines built for the Royal Netherlands Navy by Fijenoord Rotterdam .	The ships were designed as submarine minelayer for operations in both European and colonies waters .	The class comprised O 19 and O 20 and were the first submarines in the world to be equipped with a submarine snorkel that allowed the submarine to run its diesel engines while submerged .	The submarines diving depth was 100 meters .
2,John Smith is an English folk guitarist and singer from Devon .
5,USS Torchwood ( AN-55/YN-74 ) was an Ailanthus-class net laying ship which served with the U.S. Navy in the Pacific Ocean theatre of operations during World War II .	She performed her net laying services until wars end and then was given to the Republic of China .
2,Kyle Creed ( 19121982 ) was an influential musician and banjo luthier of 20th century Appalachia .	Along with Tommy Jarrell and Fred Cockerham he is considered to be one of the originators of the Roundpeak clawhammer banjo style that developed in the 1960s and came to shape banjo practices in the Old-time music tradition .
13,Cause Celeb is a novel by Helen Fielding .	It 's about a few years in the life of Rosie Richardson who decides to go to Africa after she breaks up with her boyfriend Oliver Marchant a TV presenter .	But after four years working in Nambula a fictional country in Northern Africa there 's a famine coming and Rosie turns back to Oliver and his famous friends to get the food they desperately need .
9,Centruroides chamulaensis is a species of scorpion in Buthidae family .
7,Robs Lake is a lake of Shelburne District in Nova Scotia Canada .
2,Artur Vladimirovich Fonvizin ( Russian : from German : von Wiesen ; 11 January 1883 - 19 August 1973 ) was a Soviet painter of watercolours .
4,Kreg Battles is a Democratic member of the Indiana House of Representatives representing the 64th District since 2006 .	In 2009 he was elected chairman of the House Committee on Elections and Apportionment Committee and Vice Chair of the House Standing Committee on Commerce Energy Technology and Utilities .	Due to redistricting he was moved to the 45th district in 2012 .
1,Debipur R. L. Saha High School is a center for secondary and senior secondary education located at the Debipur in Malda West Bengal India .
5,USS Coronet ( SP-194 ) was an armed motorboat that served in the United States Navy as a patrol vessel from 1917 to 1919.Coronet was built as a civilian motorboat in 1905 at Morris Heights New York .	The U.S. Navy acquired her on 20 July 1917 for use as a patrol boat during World War I .	She was commissioned on 24 September 1917 as USS Coronet ( SP-194 ) with Ensign J. R .
13,The Medical Roundtable is a free access peer review medical academic journal commonly referred to as TMR .	TMR commenced quarterly publication in 2009 by T. Anthony Howell of FoxP2 Media LLC .	T. Anthony Howell was President of Le Jacq Ltd an imprint of Wiley-Blackwell.The Medical Roundtable is listed in the United States National Library of Medicine catalog .
12,The Student Nurses is a 1970 American film directed by Stephanie Rothman .	It was the second film from New World Pictures and the first in the popular nurses cycle of exploitation movies .
10,The herbaceous perennial plant Gentiana calycosa is a species of gentian known by the common names Rainier pleated gentian and Mountain bog gentian .	It is native to the mid-elevation mountains of the western United States and Canada from the Sierra Nevada of California to the Canadian Cascades .	The flower is a funnel-shaped cup opening into a five-petaled face 3 to 5 centimeters ( 1.2 to 2.0 in ) wide in shades of deep blue to purple .
6,The Winslow-Haskell Mansion also known locally as The Castle is a historic house at 53 Vista Avenue in Newton Massachusetts .	The large Gothic Victorian house was built c. 1870 and enlarged and remodeled in 1882 .	The early construction included Gothic pointed-arch windows and vergeboard trim .	Later work added Queen Anne styling including the three-story tower with polychrome roofing and cement-like wall surfacing .	It has several ornately-decorated porches .
6,The Francis J. Dewes House is a house located at 503 West Wrightwood Avenue in Chicago Illinois United States .	The house was built in 1896 by Adolph Cudell and Arthur Hercz for brewer Francis J. Dewes .	It was designated a Chicago Landmark on June 12 1974 .	It was added to the National Register of Historic Places on August 14 1973Wealthy German immigrants including Wacker Leight Gaetner Deever and Schlosser constructed luxurious mansions east of Clark Street in Chicago 's Lincoln Park .
2,Maria Yumeno ( Yumeno Maria ) is a Japanese pink film and adult video ( AV ) actress .	In 2003 she was called one of Japan 's highest-earning AV performers and probably its most famous .	Many of her movies emphasized her large bust and thin body .
6,St Peter Paul 's Wharf was a parish church in the City of London .	It was destroyed in the Great Fire of London in 1666 .	First mentioned in the 12th Century It stood to the north of Upper Thames Street in Queenhithe Ward The parish was defiant in continuing to use the Book of Common Prayer during the Civil War.St Peter 's was along with most of the City 's other parish churches destroyed by the Great Fire in 1666 .
2,Robert S. McElvaine ( born January 24 1947 ) is Elizabeth Chisholm Professor of Arts and Letters and Chair of the Department of History at Millsaps College in Jackson Mississippi where he has taught for thirty-five years .	He is the author of seven books and the editor of three.He is considered one of the world 's leading historians of the Great Depression .	His first two books on the Depression era have become standards in the field .
5,USS Duncan ( DD-485 ) a Gleaves-class destroyer was the second ship of the United States Navy to be named for Silas Duncan who was severely wounded by enemy fire which caused the loss of his right arm during the Battle of Lake Champlain 11 September 1814.Duncan was launched 20 February 1942 by Federal Shipbuilding and Dry Dock Co. Kearny New Jersey ; sponsored by Mrs. D. C. Thayer ; and commissioned 16 April 1942 Lieutenant Commander E. B. Taylor in command .
1,Ben W. Murch Elementary School ( AKA Murch Elementary ) is an public elementary school in Northwest Washington DC .	It is located between Ellicott St. Reno Rd .	Davenport St. and 36th Street at 4810 36th Street NW.Murch currently has 558 students enrolled in grades pre-kindergarten through fifth.Murch Elementary was founded on May 2 1930 .	It is named for Ben W. Murch who was a well respected educator who moved from Maine to Washington DC in 1887 .
2,Ronnie Scott ( 28 January 1927 23 December 1996 ) was an English jazz tenor saxophonist and jazz club owner .
13,Jerusalem : Chronicles from the Holy City originally published in French as Chroniques de Jrusalem is a graphic novel written and illustrated by Guy Delisle .	Jerusalem is a travelogue and memoir in which Delisle recounts his trip to Jerusalem and other parts of Israel and the occupied West Bank with his two young children and his long-term partner Nadge who went there to do administrative work for Mdecins Sans Frontires ( MSF ) .
11,Dissonance is the 12th studio album from the band Enuff Z'Nuff .	The album reunites singers/songwriters Donnie Vie and Chip Z'Nuff after Vie 's hiatus from the band of several years .	Original sessions for the album started in 2006 prompted by the band 's possible inclusion in a pilot episode for the VH-1 show Bands on the Run .	Songs from these initial sessions bootlegged as Lost In Vegas by fans would be later reworked for the official release of Dissonance .
8,Pelitcik is a village in the District of Gynk Bolu Province Turkey .	As of 2010 it had a population of 34 people .
3,Jack Bancroft ( 9 October 1879 7 January 1942 ) born John Bancroft was a Welsh cricketer and rugby union international .	He was a right-handed batsman and a wicket-keeper who played for Glamorgan .	Bancroft also played rugby for Swansea RFC .	He was born and died in Swansea.Bancroft 's brother Billy was a Welsh rugby international and the first paid professional for the Glamorgan cricketing side .	His father William was groundsman at St .
4,Charles Muhangwa Kitwanga ( born 27 September 1960 ) is a Tanzanian CCM politician and Member of Parliament for Misungwi constituency since 2010 .	He is the current Deputy Minister of State in the Vice President 's Office for Environment .
3,Nermin Vazda ( born 30 August 1967 in Viegrad ) is a retired Bosnian professional footballer who played as a striker for clubs in Yugoslavia and for Saryer G.K. in the Turkish Sper Lig.Vazda scored 19 goals for FK eljezniar during the 1997-98 season making him joint-top scorer.Vazda played in four matches for the Bosnia and Herzegovina national football team all friendly matches at the Dunhill Cup in Malaysia .	His first appearance was the opener against Vietnam on 22 February 1997 .
1,Victoria College is a community college serving Victoria Texas and the surrounding counties .	The college first began classes in the Patti Welder High School on February 4 1925 .	After World War II because of the growth of the surrounding area and the college population from returning GIs the college built its own campus and changed its name from the Victoria Junior College to Victoria College .
6,Holiday Inn New Delhi / Mayur Vihar / NOIDA is a hotel in East Delhi India near NOIDA .	It opened in 2011 alongside its sister property Crowne Plaza New Delhi / Mayur Vihar / NOIDA .	The hotel is part of the InterContinental Hotels Group an international hotel chain hotel founded in 1946 .	This property is owned by Eros Resorts & Hotels Limited a Delhi based real estate and hospitality group who also own and manage other properties in the area .
13,The Lebanon Express is the weekly newspaper of Lebanon Oregon United States .	It is owned by Lee Enterprises.Founded in 1887 the paper is published every Wednesday .	The Lebanon Express is the only newspaper specifically serving the city of Lebanon and has a circulation of 2385 .	The Albany Democrat-Herald Corvallis Gazette-Times the Eugene Register-Guard and the Salem Statesman Journal also cover stories in the Mid-Willamette Valley .
0,RIH is a Dutch bicycle manufacturer .	The company is one of the last private bicycle builders in the Netherlands.RIH has its origins in three companies : RIH Sport in Amsterdam Fongers from Groningen and Cov from Limburg .
10,Dendrocnide excelsa also called Australian nettle tree fibrewood gimpi gimpi giant stinging tree gympie is a rainforest tree of eastern Australia .	It occurs from Tathra New South Wales to Imbil in southeastern Queensland and is very common at Dorrigo National Park and other rainforest walks in eastern Australia .	The habitat of the giant stinging tree is subtropical warm temperate or littoral rainforest particularly in disturbed areas previously flattened by storms or cyclones .
4,Anthony J. Melio ( May 13 1932 July 19 2012 ) was a Democratic member of the Pennsylvania House of Representatives for the 141st District .	He was elected in 1986 and retired at the end of the legislative session on November 30 2010 .	He died in 2012 of complications from an appendectomy .	He was 80 .
5,The Solitaire was at the time of construction the world 's largest pipe-laying ship in the world at 300 metres ( 984 ft ) long ( excluding pipe-laying apparatus ) and 96000 tonnes ( 94000 long tons ; 106000 short tons ) .
5,USS Salish ( ATA-187 ) ( previously ATR-114 ) was a Sotoyomo-class rescue tug US Navy ship her hull was laid down on 29 August 1944 .	She left US service on 10 February 1972 and was recommissioned in the Argentine Navy on the same day as the ARA Alferez Sobral ( A-9 )
4,Clifford Emerson Wright OC SOM ( born 1927 ) was the mayor of Saskatoon from 1976 to 1988 and the first mayor born in the city.He was a member of the Saskatoon City Council from 1967 until being elected mayor in 1976 .	He served for four successive terms until 1988 .	From 1989 to 1993 he served as a Treaty Commissioner .
6,The Canadian County Jail and Stable is a building located at 300 South Evans in El Reno Oklahoma .	It is the abandoned site of the county jail of Canadian County and sits west of the current county jail on the same block .	The jail itself was listed on the National Register of Historic Places in 1985 and the stable was listed in 1995 .	The jail and stable are the oldest remaining county government structures in Canadian County.Designed by noted Oklahoma architect Solomon A .
3,Sidney Luckman known as Sid Luckman ( November 21 1916 July 5 1998 ) was an American football quarterback for the Chicago Bears of the National Football League ( NFL ) from 1939 to 1950 .	During his 12 seasons with the Bears he led them to four NFL championships .	Luckman was the first modern T-formation quarterback and is considered the greatest long range passer of his time .
3,Arthur Lacon Watson ( 27 August 1866 28 June 1955 ) was an English cricketer .	Watson was a right-handed batsman who bowled right-arm fast-medium.Watson was educated at Winchester College where he represented the college cricket team .	Later Watson was a student at Trinity College Cambridge.Watson made a single first-class appearance for Hampshire against Sussex in 1885 which was Hampshire 's final season with first-class status until the 1895 County Championship .
1,Feilding High School is a co-ed Secondary School ( Year 9-13 ) in Feilding New Zealand .
0,Aero Zambia was an airline based in Zambia .
9,Poliopastea maroniensis is a moth in the Arctiidae family .	It was described by Schaus in 1905 .	It is found in French Guiana .
7,Heinsius is an eroded lunar crater that lies in the southwestern part of the Moon .	It is located to the northwest of the prominent crater Tycho and rays from that formation pass to the north and south of Heinsius as well as marking the rim and interior with material .	To the south-southwest of Heinsius is the larger walled plain Wilhelm.The southern part of this crater has been heavily damaged by subsequent impacts .
10,Yarri redirects here .	It can also mean Queensland Tiger .
0,Micro Electronics Inc. ( MEI ) is a privately owned corporation headquartered in Hilliard Ohio .	Founded in 1979 it serves as the parent company of the computer retailer Micro Center its online division Micro Center Online and its brands PowerSpec and IPSG .
4,Yi Gang ( Chinese : ; pinyin : Y Gng ) ( born 1958 ) is the Director of the State Administration of Foreign Exchange and Deputy Governor of the People 's Bank of China .
13,Slouching Towards Bethlehem is a 1968 collection of essays by Joan Didion and mainly describes her experiences in California during the 1960s .	It takes its title from the poem The Second Coming by W. B. Yeats .	The contents of this book are reprinted in Didion 's We Tell Ourselves Stories in Order to Live : Collected Nonfiction ( 2006 ) .
0,Balkan Dream Properties is an international real estate company with offices in London Moscow Sofia and Svilengrad as well as in Bulgarias resorts Sunny Beach Golden Sands Bansko Pamporovo and Varna .	The company operates one of the largest real estate networks in Bulgaria .
6,The Lower Blackburn Grade Bridge also named the Van Duzen River Bridge or Mile 18 Bridge is a 258-foot-long ( 79 m ) reinforced concrete through arch with a main span approximately 150 feet ( 46 m ) over the Van Duzen River about 4 miles ( 6.4 km ) east of Bridgeville California .
9,Coenipeta medina is a moth of the Noctuidae family .	It is found from Texas through Central America ( including El Salvador and Costa Rica ) and Cuba to Brazil .
3,Stephen Goble ( born 5 September 1960 in Erpingham ) is a retired English footballer who played in England for Norwich City and Cambridge United in the Netherlands for FC Groningen FC Utrecht and Heracles Almelo and in Sweden for Skellefte AIK.Goble 's brother Nolan was killed in the April 2009 North Sea helicopter crash off the coast of Aberdeen .
1,Eugene Ashley High School is a high school just outside Wilmington North Carolina located in the New Hanover County School District .	The facility was opened in the New Hanover County Veteran 's Park in 2001 .	The school was named after Sgt .	Eugene Ashley Jr. a native of Wilmington who died at age 37 in the battle of Lang Vei during the Vietnam War .
9,Damias quardripuncta is a moth of the Arctiidae family .	It is found on Seram .
3,Igor Gennadyevich Kipa ( Russian : ; born September 12 1988 ) is a Russian professional football player .	Currently he plays in the Russian Second Division for FC Gazprom transgaz Stavropol Ryzdvyany .
12,Barnum & Ringling Inc. is a 1928 Our Gang short silent comedy film directed by Robert F. McGowan .	It was the 74th Our Gang short that was released and the first to have a synchronized musical and sound-effects track .
11,Greatest Hits is an album by American country music singer Gary Allan .	It was released on March 6 2007 on the MCA Nashville label and has been certified gold by the RIAA .	The album includes the greatest hits from his first six studio albums along with two new songs A Feelin ' Like That and As the Crow Flies .	The former was released as a single reaching number 12 on the Hot Country Songs charts in 2007.The album debuted at number five on the U.S .
8,Ab Garm-e Khurgu ( Persian : also Romanized as b Garm-e Khrg ; also known as b Garm ) is a village in Isin Rural District in the Central District of Bandar Abbas County Hormozgan Province Iran .	At the 2006 census its population was 11 in 6 families .
6,Edificio Olympo is a skyscraper in the city of Santa Cruz on the Tenerife Canary Islands Spain .	Completed in 1975 has 19 floors and rises 57 meters .	Lies on the Plaza de la Candelaria 1 near some other skyscrapers including Torres de Santa Cruz and Rascacielos de la avenida Tres de Mayo .	It has an innovative and distinctive look .	Main usage : offices residential and shopping center .
2,Elvina Kong Yan-yin ( Traditional Chinese : ) is a Hong Kong television actress and presenter currently under contract to TVB .	She played the role of Gam Yiu-kin in the sitcom Off Pedder from 2008 to 2010 .	She also played the role of Diana Man in the TVB sitcom Best Selling Secrets from 2007 to 2008 .
11,Tributo a Soda Stereo Is a 2001 album tribute to the Argentinian rock band Soda Stereo .
2,Robert A. Dillon ( February 13 1889 November 28 1944 ) was an American screenwriter and film director of the silent era .	He wrote for 81 films between 1914 and 1937 .	He also directed eight films between 1916 and 1927.He was born in New York and died in Los Angeles California .
6,The Cairo Marriott Hotel is a large hotel located in the Zamalek district on Gezira Island situated on the Nile and just west of Downtown Cairo Egypt .	The central section was once the Gezirah Palace built for the Khedive Isma'il Pasha in 1869 .	The Palace and site was converted to a hotel by Marriott International into a modern hotel .	The Cairo Marriott Hotel is one of the tallest buildings in Cairo .
9,Yuchoulepis is an extinct genus of prehistoric bony fish .
7,Tamhini Ghat is a mountain passage located between Mulshi and Tamhini in Maharashtra India for road.Situated on the crest of the Western Ghat mountain ranges Tamhini Ghat is noted for its surroundings comprising scenic waterfalls lakes and dense woods .
12,Another Way ( Hungarian : Egymsra nzve ) is a 1982 Hungarian film directed by Kroly Makk about an affair between two women .	It is based on a semi-autobiographical novella Another Love ( Trvnyen bell ) by Erzsbet Galgczi ( 1930-89 ) who co-wrote the screenplay with Makk .	It won the Best Actress award at the 1982 Cannes Film Festival for Jadwiga Jankowska-Cielak and was nominated for the Palme d'Or .
12,Vrldens bsta Karlsson is a 1974 Swedish family film directed by Olle Hellbom .	It is based on a book about Karlsson-on-the-Roof by Astrid Lindgren .
5,The British Rail Class 207 ( or 3D ) diesel-electric multiple units were built by BR at Eastleigh in 1962 .	The fleet had a lifespan of 42 years .
1,Oak Hill College is a theological college located on Chase Side in Southgate London England .	It is one of the largest seminaries in the UK .
1,Sacred Heart High School is a private Roman Catholic high school in Falls City Nebraska .	It is located in the Roman Catholic Diocese of Lincoln .
4,Norbert D'Souza is a railway engineer and trainer from Pune who was president of the All India Catholic Union ( AICU ) for four years.The AICU represents almost 16 million Catholics in India including followers of the Latin Rite the Syro Malabar Catholics and the Syro Malankara Catholics.He held office from 1996 to 2000 succeeding Peter G .
2,Anders Ljungqvist ( May 10 1815 December 24 1896 ) also known as Gs-Anders ( Anders of the geese ) was a Swedish fiddler from Bjrklinge in Uppland .	Gs-Anders got his derogatory nickname as a child when he had to work as a goose herder at a mansion house in Gamla Uppsala .
1,P.S .	6 The Lillie Devereaux Blake School is a public elementary school located on the Upper East Side of Manhattan New York City .	Founded in 1894 P.S .	6 is regarded as one of the top elementary schools in New York City .
3,Christopher Loftus ( born October 20 1984 ) is an American former soccer player .
13,The Crisis of European Sciences and Transcendental Phenomenology : An Introduction to Phenomenological Philosophy ( German : Die Krisis der europischen Wissenschaften und die transzendentale Phnomenologie : Eine Einleitung in die phnomenologische Philosophie ) is an unfinished 1936 book by the German philosopher Edmund Husserl seen as the culmination of his thought .	Husserl attempts to provide a historical and causal account of the origins of human consciousness .
3,Ma Shuli ( born 20 January 1978 ) is a Chinese discus thrower .	Her personal best throw is 62.50 metres achieved in April 2005 in Zhongshan .	The Chinese and Asian record is currently held by Xiao Yanling with 71.68 metres .
12,Love 's Kitchen ( originally titled No Ordinary Trifle ) is a 2011 British romantic comedy film directed by James Hacking and starring Dougray Scott Claire Forlani Michelle Ryan and featured celebrity chef Gordon Ramsay in his first acting role .	Hacking also wrote the script for the film and it was the director 's first feature length film .	It received a limited theatrical release in the UK taking 121 on its opening weekend from five screens .
8,Varaqi ( Persian : also Romanized as Varaq ) is a village in Zavarom Rural District in the Central District of Shirvan County North Khorasan Province Iran .	At the 2006 census its population was 301 in 72 families .
5,German submarine U-804 was a Type IXC/41 U-boat of Nazi Germany 's Kriegsmarine during World War II .	U-804 was ordered on 7 December 1940 and was laid down on 1 December 1942 at Deutsche Schiff- und Maschinenbau AG Bremen as 'werk 362 ' .	She was launched on 1 April 1943 and commissioned under the command of Oberleutnant zur See Herbert Meyer on 4 December of that year .
